0.6126496889580093,0.020820373250388807,0.4577021772939347
0.5952993779160186,0.04164074650077761,0.5154043545878694
0.63,0.0,0.4
0.6285430495416772,0.04192661182487368,0.5161966099146499
0.5969715898790474,0.0,0.4
0.6428283362593488,0.035446584938039184,0.49823767825685145
0.5696904651737497,0.0,0.4
0.6357999040277754,0.04006309838888744,0.5110320155349166
0.5876014634540767,0.0,0.4
0.6186602285543329,0.025816402921714308,0.4811055767203346
0.5876014634540767,0.0,0.3601712290327119
0.6117116117596868,0.020040632689378366,0.4528937231652507
0.5876014634540767,0.0,0.3293084336276568
0.6104053698754695,0.01633933379330791,0.4461981077164825
0.5876014634540767,-0.029191270675911287,0.3293084336276568
0.6115636602673048,0.016858195749554404,0.4475301700879308
0.5989415498951269,-0.029191270675911287,0.3293084336276568
0.609729996223745,0.01600432982430076,0.4453380597287124
0.5823304786682391,-0.029191270675911287,0.3293084336276568
0.6084865185689136,0.011672115624388586,0.4400722645532013
0.5823304786682391,-0.04580383878623191,0.3293084336276568
0.6058472642519862,-0.0011814813599029736,0.4288957286540447
0.5823304786682391,-0.0772444911947448,0.3293084336276568
0.6127788724910816,0.00014577446716571366,0.4306334697441328
0.6132624392121792,-0.0772444911947448,0.3293084336276568
