0.49264968895800937,0.020820373250388807,0.4677021772939347
0.4752993779160187,0.04164074650077761,0.5254043545878694
0.51,0.0,0.41
0.46369281607605445,0.03696194971245809,0.5124374034888125
0.53,0.0,0.41
0.46292627580334517,0.03161111779757207,0.49760795503898547
0.55,0.0,0.41
0.48483118619125887,0.042966938876386834,0.5290798020288435
0.5,0.0,0.41
0.5057500721965948,0.042382553131324656,0.5274602186782427
0.48,0.0,0.41
0.5199044684022408,0.038200467793271735,0.5158698678842103
0.46,0.0,0.41
