0.6126496889580093,0.020820373250388807,0.2677021772939347
0.5952993779160186,0.04164074650077761,0.32540435458786937
0.63,0.0,0.21
0.5836928160760544,0.03696194971245809,0.31243740348881244
0.65,0.0,0.21
0.6257500721965947,0.04238255313132469,0.3274602186782427
0.6,0.0,0.21
0.6126496889580093,0.020820373250388807,0.2677021772939347
0.5952993779160186,0.04164074650077761,0.32540435458786937
0.63,0.0,0.21
0.5836928160760544,0.03696194971245809,0.31243740348881244
0.65,0.0,0.21
0.6257500721965947,0.04238255313132469,0.3274602186782427
0.6,0.0,0.21
